step_idx,phase,t_step_start_s,t_step_end_s,step_duration_ms,t_dataload_ms,t_forward_ms,t_backward_ms,t_optimizer_ms,samples_per_step,num_workers,loss,n_tiles_in_step
246,ramp,7.980269,7.987507,7.239,5.577,0.849,0.675,0.326,1,16,0.554199,14210
247,ramp,8.013836,8.022949,9.113,33.056,1.126,0.851,0.342,1,16,0.499512,18001
248,ramp,8.023207,8.025192,1.985,1.154,0.122,0.396,0.503,1,16,0.842285,2580
249,ramp,8.025411,8.027293,1.881,0.754,0.100,0.749,0.429,1,16,0.675293,1724
250,ramp,8.050287,8.058414,8.127,28.504,0.903,0.703,0.883,1,16,0.645996,14743
251,ramp,8.059011,8.061530,2.519,2.249,0.170,0.189,0.328,1,16,0.684082,4863
252,ramp,8.145713,8.166231,20.518,93.578,1.642,1.265,8.116,1,16,0.651855,25271
253,ramp,8.166562,8.168837,2.275,1.300,0.145,0.576,0.478,1,16,0.792480,2865
254,ramp,8.169169,8.176342,7.174,3.462,0.444,2.977,0.524,1,16,0.743164,8542
255,ramp,8.176586,8.180329,3.743,2.950,0.342,0.283,0.343,1,16,0.829590,7333
256,ramp,8.203952,8.210171,6.219,28.043,0.708,0.513,0.503,1,16,0.816406,12046
257,ramp,8.210474,8.223136,12.662,2.014,9.325,1.000,0.539,1,16,0.939453,4754
258,ramp,8.250833,8.257101,6.268,32.212,0.740,0.531,0.394,1,16,0.822266,12433
259,ramp,8.272014,8.276393,4.379,18.060,0.437,0.330,0.387,1,16,0.478027,8628
260,ramp,8.276686,8.280267,3.582,2.855,0.323,0.251,0.374,1,16,0.650879,6964
261,ramp,8.280512,8.282528,2.017,1.466,0.162,0.158,0.403,1,16,0.481445,3422
262,ramp,8.342693,8.351270,8.577,66.408,1.058,0.822,0.382,1,16,0.600098,16945
263,ramp,8.351540,8.379609,28.069,5.191,0.776,0.569,21.631,1,16,0.443604,13158
264,ramp,8.380039,8.392809,12.770,6.301,0.973,0.759,5.033,1,16,0.619629,15829
265,ramp,8.467109,8.490116,23.007,82.225,1.340,1.046,12.595,1,16,0.627441,21236
266,ramp,8.490505,8.494962,4.457,3.594,0.469,0.346,0.325,1,16,0.375977,8977
267,ramp,8.495212,8.504850,9.638,2.197,6.255,0.868,0.500,1,16,0.657227,5330
268,ramp,8.505112,8.507110,1.998,1.110,0.116,0.464,0.494,1,16,0.639160,2475
269,ramp,8.513749,8.516096,2.347,6.565,1.039,0.874,0.423,1,16,0.446533,9856
270,ramp,8.516381,8.519047,2.667,2.136,0.197,0.191,0.361,1,16,0.625000,5093
271,ramp,8.535686,8.540137,4.450,19.875,0.457,0.340,0.350,1,16,0.440430,8848
272,ramp,8.556346,8.560730,4.384,19.225,0.417,0.329,0.540,1,16,1.098633,8366
273,ramp,8.561126,8.563731,2.605,1.814,0.204,0.259,0.628,1,16,0.508301,4304
274,ramp,8.595957,8.603854,7.896,37.851,0.934,0.732,0.510,1,16,0.447754,15374
275,ramp,8.636524,8.645192,8.668,38.977,1.037,0.810,0.425,1,16,1.142578,16880
276,ramp,8.716871,8.732477,15.606,79.494,1.345,1.036,5.304,1,16,0.605957,21212
277,ramp,8.732918,8.737671,4.753,3.839,0.512,0.367,0.344,1,16,1.462891,9377
278,ramp,8.788662,8.797573,8.912,57.551,1.096,0.833,0.353,1,16,0.311279,17607
279,ramp,8.865506,8.878025,12.518,75.903,1.351,1.037,2.058,1,16,0.864258,21362
