slide_idx,slide_id,format,bytes_written,t_write_start_s,t_write_end_s,write_ms
25,TCGA-A7-A13F-01Z-00-DX1.AB4ADDD3-8E1C-4AB9-813E-D137A2CFB950,tiff5x,3829129,1151.680706,1152.643881,963.175
26,TCGA-A8-A076-01Z-00-DX1.BAAC4F9C-0C04-42FB-95F4-D765305089B8,tiff5x,3188603,1168.313812,1169.691806,1377.994
27,TCGA-A8-A090-01Z-00-DX1.01574070-D65E-486F-B69D-0F8E3816D057,tiff5x,1265345,1175.522975,1175.823921,300.946
28,TCGA-AN-A0FT-01Z-00-DX1.6F263AB3-FB1D-4056-AEC2-4F163017324F,tiff5x,4264796,1198.639693,1200.246783,1607.089
29,TCGA-AR-A252-01Z-00-DX1.2E7EE069-A0B8-489B-A2F0-3175FB58F468,tiff5x,10220236,1254.790581,1257.925756,3135.175
30,TCGA-B6-A0IH-01Z-00-DX1.3463B12E-D1B0-4FB2-B257-BFD63BA2B6BF,tiff5x,13435167,1341.773251,1344.807066,3033.814
31,TCGA-BH-A0E7-01Z-00-DX1.7FEE54C4-3795-403C-85B9-FF932BE56788,tiff5x,6809951,1373.584582,1375.468439,1883.856
32,TCGA-C8-A275-01Z-00-DX1.44D27E67-4DD6-4893-B38A-01E48F5A358A,tiff5x,8110337,1420.803205,1422.103890,1300.684
33,TCGA-D8-A1XT-01Z-00-DX1.9E4DEEEB-AB0A-45F6-A69B-65B3E6F22D46,tiff5x,10481276,1480.401041,1484.339390,3938.348
34,TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7,tiff5x,4388949,1505.013733,1506.517571,1503.838
35,TCGA-PE-A5DC-01Z-00-DX1.8E6953AD-C14A-43F5-B062-E31AB13C7BDF,tiff5x,4224558,1529.056023,1530.079501,1023.477
